履历类别;履历编码;姓名内编号;时间1朝代;时间1年;时间1公历年;时间2朝代;时间2年;时间2公历年;任职方式;任职地;任职职位;任职职位简写;履历特点;职位总序号;官职类别-编码1;来源;页码;衙门;官职类别;官职类别（124）-编码1;地区;地区-编码2;官职名称;官职内-编码3;品级;姓名;又名;任职朝代;任职年;任职西历年;任职月;任职季;任职日;任职西历时间;任职前职位;任职类别;离职朝代;离职年;离职西历年;离职月;离职季;离职日;离职西历时间;离职原因;离职原因简写;备注;出处-person ID;出处-人名权威资料;出处其他;生年;卒年;族;字;号;谥号;曾祖;祖父;父;兄1;兄2;兄3;兄4;兄5;兄6;兄7;兄8;兄9;兄10;兄11;子1;子2;子3;子4;子5;子6;子7;子8;子9;子10;子11;子12;子13;子14;子15;子16;孙1;孙2;孙3;孙4;孙5;孙6;孙7;孙8;孙9;孙10;孙11;孙12;孙13;孙14;孙15;孙16;民族;旗分;先赋;科举朝代;科年;科年公历;科举功名;世袭世职;其他出身;籍贯省;籍贯市;籍贯其他
1;4707;1;顺治;8;1651;顺治;;;世职;;辅国公;公;;183;1;;0;奉天将军;将军;2;盛京;1;奉天将军;13;从一;苏努;;康熙;三十七;1698;四;4;;;;;;;;;;;;;;;;7692;;;1724;爱新觉罗;;;;褚英;杜度;杜伦;;;;;;;;;;;;富尔金;吴尔臣;苏尔锦;赫世亨;勒什亨;鲁尔金;福尔陈;苏尔臣;乌尔陈;木尔陈;;;;;;;库章阿;;;;;;;;;;;;;;;;满洲;镶红;宗室;;;;;辅国公;;;;
1;973;1;嘉庆;14;1809;嘉庆;18;1813;;云南;云南粮储道;;;65;4;魏秀梅职官表;942;奉天府;府尹;1;盛京;1;奉天府府尹;65;正三;额特布;;嘉庆;二十三;1818;十一;11;;;;;;;;;;;;;;;;8966;;;1821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正红;;;;;;;;;;
2;1313;1;咸丰;1;1851;;;;;;骁骑校;骁骑校;;96;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;96;从二;恩合;;同治;;;;;;;;署;同治;二;1863;一;春;二十五;18630314;调锦州副都统;调;;;6674;;;1888;;海岚;;;;;塔芬布;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;正黄;;;;;;;;;;
1;4598;0;;;;;;;;;;;;171;1;;0;将军衙门;将军;2;盛京;1;内大臣;1;从一;何洛会;何洛会;顺治;一;1644;八;8;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶白;;;;;;;;;;
1;5995;1;嘉庆;6;1801;道光;10;1830;世职;;奉恩镇国公;公;;227;1;魏秀梅职官表;950;盛京将军;将军;2;盛京;1;盛京将军;57;从一;奕颢;;道光;七;1827;五;6;;;;;;;;;;;;;;;;429;;1784;1843;爱新觉罗;;;;;;绵溥;;;;;;;;;;;;载受;载耀;载宜;载寯;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;宗室;;;;;袭镇国公爵授散秩大臣;;;;
1;4722;1;顺治;18;1661;顺治;18;1661;;;骑都尉;骑都尉;;185;1;;0;奉天将军;将军;2;盛京;1;奉天将军;15;从一;嵩祝;松桂;康熙;四十八;1709;二;2;;;;;;;;;;;;;;;;6517;;1657;1735;赫舍里;;;;;;岱衮;来衮;瑚兰布;;;;;;;;;;来衮;;;;;;;;;;;;;;;;苏楞额;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;;骑都尉;;;;
2;1053;1;嘉庆;5;1800;;;;承袭;;世管佐领(承袭);佐领;;84;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;84;从二;托隆武;托隆阿;道光;二十一;1841;五;5;二十九;18410717;;任;道光;二十二;1841;六;夏;二十七;18410813;卒;卒;由黑龙江协领迁，离职根据道光二十二年译汉月折;;0;;1784;1842;墨尔哲哷扎;;;;;;拉丰阿;;;;;;;;;;;;庆禄;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正红;;;;;;;;;;
2;1367;1;嘉庆;;;嘉庆;10;1805;;刑部;刑部笔帖式;笔帖式;;100;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;100;从二;宝善;;同治;二;1863;九;9;五;18631017;;调;同治;三;1864;八;秋;十六;18640916;调署黑龙江将军;调;;;3175;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;;;;;
1;7171;1;道光;;;道光;;;;;御前侍卫;;;253;1;魏秀梅职官表;971;盛京将军;将军;2;盛京;1;盛京将军;84;从一;玉明;;咸丰;八;1858;六;6;;;;;;;;;;;;;;;;533;;1808;1867;爱新觉罗;远齐;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;宗室;;;;;;;;;
1;6885;1;道光;13;1833;道光;;;;;散秩大臣上行走;;;241;1;魏秀梅职官表;950;盛京将军;将军;2;盛京;1;盛京将军;72;从一;奕兴;;道光;二十七;1847;八;8;;;;;;;;;;;;;;;;8819;;1812;1858;;;;;弘明;永硕;绵龄;;;;;;;;;;;;载森;载国;;;;;;;;;;;;;;;溥博;溥多;;;;;;;;;;;;;;;满洲;镶蓝;宗室;;;;;;;;;
1;5391;1;乾隆;24;1759;;;;袭;;奉恩将军(袭);奉恩将军;;214;1;;0;奉天将军;将军;2;盛京;1;奉天将军;44;从一;都尔嘉;;乾隆;五十三;1788;十;10;;;;;;;;;;;;;;;;1754;;;1805;;;;;;永德;格色泰;都尔哈;;;;;;;;;;;绷武布;阿诚;怀塔;阿尼雅布;;;;;;;;;;;;;布扎纳;布尔善;博明;;;;;;;;;;;;;;满洲;正白;宗室;;;;;奉恩将军;;;;
1;6901;1;道光;20;1840;道光;20;1840;;;二等侍卫;二等侍卫;;242;1;魏秀梅职官表;865;盛京将军;将军;2;盛京;1;盛京将军;73;从一;恒毓;;咸丰;一;1851;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶白;;;;;;;;;;
1;7466;1;道光;24;1844;光绪;17;1891;;;奉恩将军(考试应封);奉恩将军;;261;1;魏秀梅职官表;950;盛京将军;将军;2;盛京;1;盛京将军;92;从一;奕榕;;同治;七;1868;四;4;;;;;;;;;;;;;;;;4510;;1824;1891;爱新觉罗;;;;弘暻;永鋆;绵清;;;;;;;;;;;;载烋;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶白;宗室;;;;;奉恩将军;;;;
1;1055;1;同治;5;1866;同治;6;1867;;;苏州织造;;;70;4;魏秀梅职官表;881;奉天府;府尹;1;盛京;1;奉天府府尹;70;正三;庆林;;道光;十六;1836;十二;12;;;;;;;;;;;;;;;;1086;;1768;1831;博尔济吉特;;;;;;;;;;;;;;;;;;札拉芬;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
2;1502;1;乾隆;;;嘉庆;1;1796;;;三等侍卫;三等侍卫;;113;3;魏秀梅职官表;701;;副都统;3;盛京;1;盛京副都统;113;从二;晋昌;;光绪;二十五;1899;二;2;一;18990312;;署;光绪;;;;;;;;;;;824;;1759;1828;;;;;;;明韶;晋隆;;;;;;;;;;;祥林;惠林;;;;;;;;;;;;;;;承熙;;;;;;;;;;;;;;;;满洲;正蓝;宗室;;;;;;;;;
2;1611;1;咸丰;;;咸丰;5;1855;;黑龙江;黑龙江协领;协领;;116;3;魏秀梅职官表;701;;副都统;3;盛京;1;盛京副都统;116;从二;富隆额;;光绪;二十七;1901;五;5;十六;19010701;;任;光绪;;;;;;;;;未到任;;6903;;1863;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正白;;;;;;;;;;
1;301;1;康熙;;;康熙;50;1711;;;衡永郴道;;;31;4;;0;奉天府;府尹;1;盛京;1;奉天府府尹;31;正三;王朝恩;;雍正;五;1727;三;3;;;;;;;;;;;;;;;;4300;;;;王;晋公;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;汉军;镶红;;;;;;;;;;
1;464;1;乾隆;;;乾隆;39;1774;;镶黄旗;镶黄旗参领;参领;;45;4;;;奉天府;府尹;1;盛京;1;奉天府府尹;45;正三;铭通;明通;乾隆;四十;1775;七;7;;;;;;;;;;;;;;;;9257;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶黄;;;;;;旧家子;;;;
2;41;0;;;;;;;;;;;;15;3;;;;副都统;3;盛京;1;奉天副都统;15;从二;查库;;康熙;二十一;1682;六;6;;;;授;;;;;;十四;;革;;;;1193;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;镶白;;;;;;;;;;
2;1459;0;;;;;;;;;;;;104;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;104;从二;富平阿;;同治;四;1865;五;5;二十七;18650719;;任;同治;四;1866;十二;冬;二十四;18660209;缘事降调;降;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;镶红;;;;;;;;;;
2;186;1;乾隆;;;;;;;;蒙古协领;协领;;44;3;;;;副都统;3;盛京;1;盛京副都统;44;从二;布彦达赖;博彦达赖;乾隆;二十四;1759;一;1;;;;任;;二十七;;十一;;;;革;革;;;2779;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正红;;;;;;;;;;
2;1382;1;道光;23;1843;道光;28;1848;;;印务笔帖式;笔帖式;;101;3;魏秀梅职官表;700;;副都统;3;盛京;1;盛京副都统;101;从二;庆春;;同治;三;1864;八;8;十六;18640916;;署;同治;;;;;;;;;;;1334;;;1891;觉尔察;;;;;;;;;;;;;;;;;;继恒;继恩;;;;;;;;;;;;;;;锡光;;;;;;;;;;;;;;;;满洲;正黄;;;;;;;;;;
2;908;0;;;;;;;;;;;;78;3;魏秀梅职官表;699;;副都统;3;盛京;1;盛京副都统;78;从二;和伦;;道光;十五;1835;十二;12;二十;18360206;;调;道光;十五;1836;十二;冬;二十一;18360207;留京署正白旗汉军副都统;;未到任;;2558;;;1718;喜塔腊穆;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;;;;;;
