履历类别;履历编码;姓名内编号;时间1朝代;时间1年;时间1公历年;时间2朝代;时间2年;时间2公历年;任职方式;任职地;任职职位;任职职位简写;履历特点;职位总序号;官职类别-编码1;来源;页码;衙门;官职类别;官职类别（124）-编码1;地区;地区-编码2;官职名称;官职内-编码3;品级;姓名;又名;任职朝代;任职年;任职西历年;任职月;任职季;任职日;任职西历时间;任职前职位;任职类别;离职朝代;离职年;离职西历年;离职月;离职季;离职日;离职西历时间;离职原因;离职原因简写;备注;出处-person ID;出处-人名权威资料;出处其他;生年;卒年;族;字;号;谥号;曾祖;祖父;父;兄1;兄2;兄3;兄4;兄5;兄6;兄7;兄8;兄9;兄10;兄11;子1;子2;子3;子4;子5;子6;子7;子8;子9;子10;子11;子12;子13;子14;子15;子16;孙1;孙2;孙3;孙4;孙5;孙6;孙7;孙8;孙9;孙10;孙11;孙12;孙13;孙14;孙15;孙16;民族;旗分;先赋;科举朝代;科年;科年公历;科举功名;世袭世职;其他出身;籍贯省;籍贯市;籍贯其他
1;11595;1;嘉庆;;;嘉庆;15;1810;;内阁;内阁侍读学士;侍读学士;;438;1;魏秀梅职官表;935;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;44;从一;松宁;松菻;嘉庆;二十三;1818;十一;11;;;;;;;;;;;;;;;;6830;;;1823;玛拉特;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;正蓝;;;;;官学生;;;;;
2;5157;1;同治;5;1866;光绪;5;1879;;;佐领;佐领;;469;3;魏秀梅职官表;717;;副都统;3;黑龙江;7;黑龙江副都统;56;从二;禄彭;;光绪;十三;1887;八;8;二十三;18871009;;调;光绪;十六;1890;二;春;二十四;18900314;调齐齐哈尔副都统;调;;;1463;;;1890;额哲忒;;;;;;;;;;;;;;;;;;崇文;宝文;荣文;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;正黄;;;;;文生员;;;;;
1;12525;1;;;;;;;;;监生领催;领催;;477;1;魏秀梅职官表;945;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;83;从一;恩泽;;光绪;二十;1894;十;10;;;;;;;;;;;;;;;;7333;;1839;1900;庄噶奇特;雨三;;壮敏;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;长龄;;;;;;;;;;;;;;;;蒙古;镶蓝;;;;;监生;;;;;
1;11206;1;乾隆;49;1784;乾隆;;;;;蓝翎侍卫;蓝翎侍卫;;426;1;魏秀梅职官表;809;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;32;从一;明亮;;乾隆;五十六;1791;十二;12;;;;;;;;;;;;;;;;2606;;1736;1822;富察;寅齐;;文襄;米思翰;李荣保;广成;明兴;;;;;;;;;;;德伦;;;;;;;;;;;;;;;;联顺;联庆;;;;;;;;;;;;;;;满洲;镶黄;;;;;文生员;;;;;
1;11367;0;;;;;;;;;;;;429;1;魏秀梅职官表;943;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;35;从一;额勒伯克;;嘉庆;二;1797;五;5;;;;;;;;;;;;;;;;;;;1798;卓特;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;正白;;;;;荫生;;;;;
1;12629;1;;;;光绪;21;1895;;;分省试用府经历;;;483;1;魏秀梅职官表;918;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;89;从一;程德全;;光绪;三十一;1905;四;4;;;;;;;;;;;;;;;;7693;;1860;1930;程;雪楼;本良;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;汉;;;;;;诸生;;廪膳生;;;
1;11868;1;;;;乾隆;50;1785;;;方略馆誊录官;;;447;1;魏秀梅职官表;948;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;53;从一;英惠;;道光;十;1830;;;;;;;;;;;;;;;;;;4508;;;1832;费莫;;;;;温福;勒保;英悳;英绶;英奎;英秀;;;;;;;;文厚;文良;;;;;;;;;;;;;;;廷钧;廷桢;;;;;;;;;;;;;;;满洲;镶红;;;;;荫生;;;;;
1;12400;1;;;;咸丰;10;1860;;;笔帖式;笔帖式;;468;1;魏秀梅职官表;818;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;74;从一;丰绅;;同治;十三;1874;一;1;;;;;;;;;;;;;;;;1145;;1821;1898;吴扎拉;汉文;;威壮;;;;;;;;;;;;;;;舒通阿;舒隆阿;;;;;;;;;;;;;;;祥顺;祥德;;;;;;;;;;;;;;;满洲;镶白;;;;;笔帖式;;;;;
1;11702;1;嘉庆;4;1799;嘉庆;4;1799;;;蓝翎侍卫;蓝翎侍卫;;443;1;;0;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;49;从一;苏冲阿;苏崇阿;道光;八;1828;;;;;;;;;;;;;;;;;;7844;;;1829;伍弥特;;;;;;德楞泰;;;;;;;;;;;;倭什讷;花沙纳;;;;;;;;;;;;;;;希元;;;;;;;;;;;;;;;;蒙古;正黄;;;;;荫生;;;;;
1;12466;1;;;;咸丰;4;1854;;刑部;刑部笔帖式;笔帖式;;474;1;魏秀梅职官表;854;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;80;从一;恭镗;;光绪;十二;1886;;;;;;;;;;;;;;;;;;4270;;1837;1889;博尔济吉特;振魁;;;;;琦善;;;;;;;;;;;;瑞澄;瑞洵;瑞清;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正黄;;;;;文生员;;;;;
1;11670;1;乾隆;;;;;;委署;;笔帖式(委署);笔帖式;;441;1;魏秀梅职官表;824;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;47;从一;德英阿;德宁阿;道光;二;1822;六;6;;;;;;;;;;;;;;;;1410;;;1892;赫叶;;;刚果;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;镶蓝;;;;;笔帖式;;;;;
1;12386;1;同治;3;1864;;;;;阿勒楚喀;阿勒楚喀副都统;副都统;;466;1;魏秀梅职官表;823;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;72;从一;徳英;;同治;六;1867;十;10;;;;;;;;;;;;;;;;0;;1820;1874;何图哩;润堂;;庄毅;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;蒙古;镶黄;;;;;附生;;;;;
1;12040;1;嘉庆;3;1798;嘉庆;12;1807;;礼部;礼部笔帖式;笔帖式;;451;1;魏秀梅职官表;800;黑龙江将军;将军;4;黑龙江;3;黑龙江将军;57;从一;保昌;;道光;十五;1835;一;1;;;;;;;;;;;;;;;;392;;;1850;费莫;;;敬僖;;;;;;;;;;;;;;;文硕;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;满洲;正蓝;;;;;官学生;;;;;
