朝代;年;月;公历年;季;衙门;官职;官职简写;官员;品级;身份;名;又名;民族;旗分;旗分（或）;爵位;科举;科举（其他）
康熙;三十三;六;1694;2;工部;工部侍郎;侍郎;侍郎;正二;;傅德;富德;满洲;正蓝;;;;
康熙;三十五;四;1696;1;工部;工部侍郎;侍郎;侍郎;正二;;齐穑;祈色;满洲;正白;;;;
康熙;三十七;七;1698;2;工部;工部侍郎;侍郎;侍郎;正二;;苏赫纳;;满洲;镶白;;;;
康熙;三十八;;1699;;工部;工部侍郎;侍郎;侍郎;正二;;伯尔克;白尔克;满洲;镶黄;;;;
康熙;四十五;三;1706;1;工部;工部侍郎;侍郎;侍郎;正二;;席尔图;西尔图;满洲;正白;;;;
康熙;四十九;四;1710;1;工部;工部侍郎;侍郎;侍郎;正二;;孙柱;;满洲;镶红;;;;
康熙;五十;十一;1711;4;工部;工部侍郎;侍郎;侍郎;正二;;贝和诺;;满洲;正黄;;;;
康熙;五十七;十;1718;3;工部;工部侍郎;侍郎;侍郎;正二;觉罗;苏库;;满洲;正红;;;;
雍正;三;;1725;;工部;工部侍郎;侍郎;侍郎;正二;;魏廷珍;;汉;;;;;
雍正;四;;1726;;工部;工部侍郎;侍郎;侍郎;正二;;增寿;;满洲;镶蓝;;;;
雍正;五;;1727;;工部;工部侍郎;侍郎;侍郎;正二;;常保;;满洲;正蓝;;;;
雍正;五;十一;1727;4;工部;工部侍郎;侍郎;侍郎;正二;;通智;;满洲;正黄;;;监生;
雍正;六;二;1728;1;工部;工部侍郎;侍郎;侍郎;正二;;吴达礼;;满洲;正蓝;;;;
雍正;七;四;1729;1;工部;工部侍郎;侍郎;侍郎;正二;;陈福寿;晟福书;满洲;正黄;;;;
雍正;九;六;1731;2;工部;工部侍郎;侍郎;侍郎;正二;;对琳;;满洲;正蓝;;;;
雍正;十三;闰四;1735;1;工部;工部侍郎;侍郎;侍郎;正二;;七克新;齐克新;满洲;正红;;;;
乾隆;一;二;1723;1;工部;工部侍郎;侍郎;侍郎;正二;;奚德慎;希德慎;满洲;正红;正黄;;;
乾隆;四;六;1739;2;工部;工部侍郎;侍郎;侍郎;正二;;法敏;;满洲;镶蓝;;;;
乾隆;四;九;1739;3;工部;工部侍郎;侍郎;侍郎;正二;;德龄;;满洲;镶黄;;;;
乾隆;五;四;1740;1;工部;工部侍郎;侍郎;侍郎;正二;;委璱;伟璱;满洲;正黄;正红;;;
乾隆;八;一;1743;4;工部;工部侍郎;侍郎;侍郎;正二;;德新;;满洲;镶黄;;;;
乾隆;九;一;1744;4;工部;工部侍郎;侍郎;侍郎;正二;;留保;;满洲;镶黄;;;;
乾隆;十;十一;1745;4;工部;工部侍郎;侍郎;侍郎;正二;;蕴着;;满洲;镶白;;;;
乾隆;十;十一;1745;4;工部;工部侍郎;侍郎;侍郎;正二;;鼐满岱;;蒙古;正蓝;;;;
乾隆;十一;十;1746;3;工部;工部侍郎;侍郎;侍郎;正二;;长柱;;满洲;正黄;;;;
乾隆;十四;四;1749;1;工部;工部侍郎;侍郎;侍郎;正二;;边塔海;卞塔海;满洲;镶蓝;;;;
乾隆;十六;;1751;;工部;工部侍郎;侍郎;侍郎;正二;觉罗;吴拜;武拜;满洲;正红;;;;
乾隆;十九;;1754;;工部;工部侍郎;侍郎;侍郎;正二;;苏章阿;;蒙古;正黄;;;;
乾隆;二十;二;1755;1;工部;工部侍郎;侍郎;侍郎;正二;;赫赫;;蒙古;正黄;;;;
乾隆;二十;四;1755;1;工部;工部侍郎;侍郎;侍郎;正二;觉罗;奉宽;;满洲;正蓝;;;;
乾隆;二十九;八;1764;3;工部;工部侍郎;侍郎;侍郎;正二;;雅德;;满洲;正红;;;;
乾隆;三十七;四;1772;1;工部;工部侍郎;侍郎;侍郎;正二;;景福;;满洲;镶白;;;;
乾隆;四十;十;1775;3;工部;工部侍郎;侍郎;侍郎;正二;;富察善;;满洲;镶黄;;;;
乾隆;四十三;十一;1778;4;工部;工部侍郎;侍郎;侍郎;正二;;德福;;满洲;正黄;;;荫生;
乾隆;四十九;;1784;;工部;工部侍郎;侍郎;侍郎;正二;;成策;;满洲;镶黄;;;;
乾隆;五十六;一;1791;4;工部;工部侍郎;侍郎;侍郎;正二;;傅森;;满洲;镶黄;;;监生;
乾隆;五十九;十一;1794;4;工部;工部侍郎;侍郎;侍郎;正二;;泰宁;;满洲;正红;;;;
嘉庆;二;九;1797;3;工部;工部侍郎;侍郎;侍郎;正二;;萨敏;;满洲;正黄;;;举人;
嘉庆;七;十二;1802;4;工部;工部侍郎;侍郎;侍郎;正二;;巴宁阿;;汉军;正白;;;笔帖式;
嘉庆;十一;八;1806;3;工部;工部侍郎;侍郎;侍郎;正二;;策丹;;蒙古;正黄;;;官学生;
嘉庆;十三;十一;1808;4;工部;工部侍郎;侍郎;侍郎;正二;宗室;博庆额;;满洲;镶红;;;;
嘉庆;十六;十二;1811;4;工部;工部侍郎;侍郎;侍郎;正二;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;十八;四;1813;1;工部;工部侍郎;侍郎;侍郎;正二;;廉善;;满洲;正黄;;;进士;
嘉庆;二十一;六;1816;2;工部;工部侍郎;侍郎;侍郎;正二;;恩宁;;满洲;正红;;;进士;
嘉庆;二十一;十;1816;3;工部;工部侍郎;侍郎;侍郎;正二;;多福;;满洲;正红;;;;
嘉庆;二十三;一;1818;4;工部;工部侍郎;侍郎;侍郎;正二;宗室;明兴阿;;满洲;正蓝;;;;
嘉庆;二十三;五;1818;2;工部;工部侍郎;侍郎;侍郎;正二;;同麟;;满洲;镶红;;;;
嘉庆;二十三;九;1818;3;工部;工部侍郎;侍郎;侍郎;正二;;常起;;满洲;镶白;;;生员;
嘉庆;二十四;一;1819;4;工部;工部侍郎;侍郎;侍郎;正二;;明叙;;蒙古;镶黄;;健锐营教习;;
嘉庆;二十四;十一;1819;4;工部;工部侍郎;侍郎;侍郎;正二;;龄椿;;满洲;正蓝;;;笔帖式;
道光;二;五;1822;2;工部;工部侍郎;侍郎;侍郎;正二;;齐布森;;满洲;镶红;;;监生;
道光;七;九;1827;3;工部;工部侍郎;侍郎;侍郎;正二;;保昌;;满洲;正蓝;;;官学生;
道光;七;十二;1827;4;工部;工部侍郎;侍郎;侍郎;正二;;诚端;;满洲;镶黄;;;官学生;
道光;九;十二;1829;4;工部;工部侍郎;侍郎;侍郎;正二;;富呢扬阿;;满洲;镶红;;;举人;
道光;十;十;1860;3;工部;工部侍郎;侍郎;侍郎;正二;;萨迎阿;;满洲;镶黄;;;;
道光;十一;;1831;;工部;工部侍郎;侍郎;侍郎;正二;;凯音布;;满洲;镶黄;;;进士;
道光;十一;七;1831;2;工部;工部侍郎;侍郎;侍郎;正二;;嵩惠;;;;;;;
道光;十二;一;1832;4;工部;工部侍郎;侍郎;侍郎;正二;;裕泰;;满洲;镶红;;;;
道光;十三;六;1833;2;工部;工部侍郎;侍郎;侍郎;正二;;恩特亨额;;满洲;镶蓝;;;监生;官学生
道光;十三;十一;1833;4;工部;工部侍郎;侍郎;侍郎;正二;;乌尔恭额;;蒙古;正红;;;进士;
道光;十四;;1834;;工部;工部侍郎;侍郎;侍郎;正二;;贵庆;;满洲;镶白;;;进士;
道光;;;;;工部;工部侍郎;侍郎;侍郎;正二;;乌尔恭额;;蒙古;正红;;;进士;
道光;十四;十一;1834;4;工部;工部侍郎;侍郎;侍郎;正二;;富呢扬阿;;满洲;镶红;;;举人;
道光;十五;二;1835;1;工部;工部侍郎;侍郎;侍郎;正二;宗室;奕泽;;满洲;正红;;;进士;
道光;十七;十一;1836;4;工部;工部侍郎;侍郎;侍郎;正二;宗室;功普;;满洲;正蓝;;;进士;
道光;二十;六;1840;2;工部;工部侍郎;侍郎;侍郎;正二;觉罗;德厚;;满洲;正红;;;进士;
道光;二十四;;1844;;工部;工部侍郎;侍郎;侍郎;正二;;倭什讷;;蒙古;正黄;;;荫生;
道光;二十四;四;1844;1;工部;工部侍郎;侍郎;侍郎;正二;;培成;;满洲;镶黄;;;;
道光;二十八;二;1848;1;工部;工部侍郎;侍郎;侍郎;正二;宗室;道庆;;满洲;镶蓝;;四品宗室挑取侍卫，并非大员子弟;;
道光;二十九;一;1849;4;工部;工部侍郎;侍郎;侍郎;正二;;景淳;;汉军;正黄;;印务章京;荫生;
道光;二十九;六;1849;2;工部;工部侍郎;侍郎;侍郎;正二;;培成;;满洲;镶黄;;;;
咸丰;三;四;1853;1;工部;工部侍郎;侍郎;侍郎;正二;;恒春;;满洲;正白;;;进士;
咸丰;三;五;1853;2;工部;工部侍郎;侍郎;侍郎;正二;宗室;善焘;;满洲;镶白;;;;
咸丰;六;七;1856;2;工部;工部侍郎;侍郎;侍郎;正二;宗室;善焘;;满洲;镶白;;;;
咸丰;六;十二;1856;4;工部;工部侍郎;侍郎;侍郎;正二;;麟兴;;蒙古;正白;;;;
咸丰;十一;一;1861;4;工部;工部侍郎;侍郎;侍郎;正二;;清安;;满洲;镶蓝;;;翻译进士;
同治;二;十一;1863;4;工部;工部侍郎;侍郎;侍郎;正二;;桂清;;满洲;正白;;;翻译进士;
同治;六;十;1867;3;工部;工部侍郎;侍郎;侍郎;正二;宗室;奕庆;;满洲;;;;;
同治;十二;十一;1873;4;工部;工部侍郎;侍郎;侍郎;正二;;桂清;;满洲;正白;;;翻译进士;
光绪;一;二;1875;1;工部;工部侍郎;侍郎;侍郎;正二;;讷仁;;蒙古;镶黄;;;;
光绪;一;十一;1875;4;工部;工部侍郎;侍郎;侍郎;正二;;兴恩;;满洲;正白;;;;
光绪;十八;三;1892;1;工部;工部侍郎;侍郎;侍郎;正二;;凤秀;;满洲;镶黄;;;监生;
顺治;十四;;1657;;奉天府;奉天府府尹;府尹;府尹;正三;;张尚贤;;汉;;;;国学生;
顺治;十八;十一;1661;4;奉天府;奉天府府尹;府尹;府尹;正三;;徐继炜;;汉军;正红;;;;
康熙;三;一;1664;4;奉天府;奉天府府尹;府尹;府尹;正三;;佟宏器;佟弘器;汉;;;;;
康熙;十;三;1671;1;奉天府;奉天府府尹;府尹;府尹;正三;;陈一炳;;汉;;;;;
康熙;十一;十一;1672;4;奉天府;奉天府府尹;府尹;府尹;正三;;陈洪明;;汉军;镶黄;;;生员;
康熙;十三;四;1674;1;奉天府;奉天府府尹;府尹;府尹;正三;;梁拱宸;;汉;;;;;
康熙;十三;九;1674;3;奉天府;奉天府府尹;府尹;府尹;正三;;金鼐;;汉;;;;;
康熙;十八;六;1679;2;奉天府;奉天府府尹;府尹;府尹;正三;;梁拱宸;;汉;;;;;
康熙;二十;;1681;;奉天府;奉天府府尹;府尹;府尹;正三;;高尔位;;汉军;正黄;;;贡士;
康熙;二十二;四;1683;1;奉天府;奉天府府尹;府尹;府尹;正三;;董秉忠;;汉;;;;贡士;
康熙;二十七;四;1688;1;奉天府;奉天府府尹;府尹;府尹;正三;;金世;;汉军;正黄;;;;
康熙;二十八;六;1679;2;奉天府;奉天府府尹;府尹;府尹;正三;;王国安;;汉军;正白;;;;
康熙;三十四;十二;1695;4;奉天府;奉天府府尹;府尹;府尹;正三;;徐廷玺;;汉军;正白;;;荫生;
康熙;三十七;十二;1698;4;奉天府;奉天府府尹;府尹;府尹;正三;;王国安;;汉军;正白;;;;
康熙;四十六;六;1707;2;奉天府;奉天府府尹;府尹;府尹;正三;;艾芳会;艾方会;汉军;镶黄;;;荫生;
康熙;四十八;三;1709;1;奉天府;奉天府府尹;府尹;府尹;正三;;廖腾煃;;汉;;;;举人;
康熙;五十;十一;1711;4;奉天府;奉天府府尹;府尹;府尹;正三;;戴梦麟;;汉;;;;举人;
康熙;五十一;十;1712;3;奉天府;奉天府府尹;府尹;府尹;正三;;董弘毅;董宏毅;汉军;镶蓝;;;;
康熙;六十;四;1721;1;奉天府;奉天府府尹;府尹;府尹;正三;;金应璧;;汉军;镶黄;;;;
雍正;三;五;1725;2;奉天府;奉天府府尹;府尹;府尹;正三;;尹泰;;满洲;镶黄;;;;
雍正;五;三;1727;1;奉天府;奉天府府尹;府尹;府尹;正三;;王朝恩;;汉军;镶黄;;;;
雍正;九;七;1731;2;奉天府;奉天府府尹;府尹;府尹;正三;;杨超会;;汉;;;;进士;
雍正;十一;七;1733;2;奉天府;奉天府府尹;府尹;府尹;正三;;吕耀会;;汉;;;;进士;
乾隆;十一;一;1746;4;奉天府;奉天府府尹;府尹;府尹;正三;;苏昌;;满洲;正蓝;;;;
乾隆;十五;;1750;;奉天府;奉天府府尹;府尹;府尹;正三;;图尔泰;;满洲;镶黄;;;;
乾隆;十七;;1752;;奉天府;奉天府府尹;府尹;府尹;正三;;鄂宝;;满洲;正黄;;;;
乾隆;二十;十;1755;3;奉天府;奉天府府尹;府尹;府尹;正三;;恩丕;;满洲;镶白;;;;
乾隆;二十四;一;1759;4;奉天府;奉天府府尹;府尹;府尹;正三;;通福寿;;满洲;正黄;;;;
乾隆;二十七;十一;1762;4;奉天府;奉天府府尹;府尹;府尹;正三;;耀海;;满洲;正白;;;;
乾隆;三十;十一;1765;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;雅德;;满洲;正红;;;;
乾隆;三十七;四;1772;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;朝铨;;满洲;镶黄;;;;
乾隆;四十;十;1775;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;富察善;;满洲;镶黄;;;;
乾隆;四十七;九;1782;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;博兴;伯兴;满洲;镶黄;;;;
乾隆;四十八;十;1783;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;鄂宝;;满洲;镶黄;;;;
乾隆;五十二;二;1787;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;宜兴;;满洲;镶红;;;;
乾隆;五十九;十一;1794;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;伯麟;;满洲;正黄;;;举人;
嘉庆;三;一;1798;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;德瑛;;满洲;镶黄;;;笔帖式;护军补笔帖式
嘉庆;五;二;1800;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;穆克登额;;满洲;镶蓝;;;笔帖式;亲军授笔帖式
嘉庆;九;七;1804;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;花尚阿;;蒙古;镶红;;;;
嘉庆;十五;二;1810;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;博庆额;;满洲;镶红;;;;
嘉庆;十六;十二;1811;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;富俊;;蒙古;正黄;;;翻译进士;
嘉庆;十八;四;1813;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;诚安;;满洲;正黄;;;笔帖式;捐纳
嘉庆;二十三;一;1818;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;多福;;满洲;正红;;;;
嘉庆;二十三;九;1818;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;明兴阿;;满洲;正蓝;;;笔帖式;
道光;一;六;1821;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;龄椿;;满洲;正蓝;;;笔帖式;
道光;二;五;1822;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;齐布森;;满洲;镶红;;;笔帖式;
道光;五;十二;1825;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;常文;;满洲;正蓝;;;贡生;
道光;八;九;1828;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;诚端;;满洲;镶黄;;;官学生;
道光;九;十二;1829;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;富呢扬阿;;满洲;镶红;;;举人;
道光;十;十;1860;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;萨迎阿;;满洲;镶黄;;;举人;
道光;十一;七;1831;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;鄂顺安;;满洲;正红;;;翻译生员;
道光;十二;一;1832;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;裕泰;;满洲;镶红;;;;
道光;十三;六;1833;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;恩特亨额;;满洲;镶蓝;;;监生;官学生
道光;十三;十一;1833;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;乌尔恭额;;满洲;镶黄;;;举人;
道光;十四;十一;1834;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;富呢扬阿;;满洲;镶红;;;举人;
道光;十五;一;1835;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;德兴;;满洲;镶黄;;;进士;
道光;十六;九;1836;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;萨迎阿;;满洲;镶黄;;;;
道光;二十;六;1840;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;惟勤;;满洲;镶蓝;;;进士;
道光;二十二;二;1842;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;惟勤;;满洲;镶蓝;;;进士;
道光;二十二;十一;1842;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;惠丰;;满洲;镶黄;;;荫生;官学生
道光;二十三;四;1843;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;明训;;蒙古;正黄;;;进士;
道光;二十六;闰五;1846;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;庆祺;庆安;满洲;正蓝;;;进士;
道光;二十九;九;1849;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;书元;;满洲;镶蓝;;;;
道光;三十;七;1850;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;恒毓;;满洲;镶白;;;;
咸丰;一;九;1851;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;恒毓;;满洲;镶白;;;;
咸丰;五;八;1855;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;书元;;满洲;镶蓝;;;;
同治;四;九;1865;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;额勒和布;;满洲;镶蓝;;;翻译进士;
光绪;二;十;1876;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;崇厚;;满洲;镶黄;;;举人;
光绪;四;五;1878;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;宗室;岐元;;满洲;正红;;;笔帖式;四品宗室补宗人府效力笔帖式
光绪;七;;1881;;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;恩福;;满洲;镶黄;;;监生;
光绪;七;闰七;1881;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;崇绮;;满洲;镶黄;;;状元;同治四年状元三等承恩公
光绪;九;十二;1883;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;庆裕;;满洲;正白;;;翻译生员;
光绪;十四;十二;1888;4;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;定安;;满洲;正白;;;;
光绪;十五;七;1889;2;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;裕禄;;满洲;正白;;;监生;
光绪;二十一;八;1895;3;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;依克唐阿;;满洲;镶黄;;;;
光绪;二十五;三;1899;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;增祺;;满洲;正白;;;;
光绪;三十一;四;1905;1;奉天府;兼管奉天府府尹;;兼管奉天府府尹;正三;;赵尔巽;;汉军;正蓝;;;进士;
乾隆;四十;七;1775;2;奉天府;奉天府府尹;府尹;府尹;正三;;铭通;明通;满洲;镶黄;;;;
乾隆;四十五;四;1780;1;奉天府;奉天府府尹;府尹;府尹;正三;;奇臣;;满洲;镶白;;;举人;
乾隆;五十四;六;1789;2;奉天府;奉天府府尹;府尹;府尹;正三;;武隆额;;;;;;;
乾隆;五十四;七;1789;2;奉天府;奉天府府尹;府尹;府尹;正三;;穆和兰;;满洲;正黄;;;举人;
乾隆;五十五;六;1790;2;奉天府;奉天府府尹;府尹;府尹;正三;;荣柱;;满洲;正白;;;监生;
乾隆;五十六;十一;1791;4;奉天府;奉天府府尹;府尹;府尹;正三;;岳起;;满洲;镶白;;;举人;
嘉庆;二;二;1797;1;奉天府;奉天府府尹;府尹;府尹;正三;;西成;;满洲;正白;;;生员;
嘉庆;四;十一;1799;4;奉天府;奉天府府尹;府尹;府尹;正三;;恩明;;满洲;镶蓝;;;监生;官学生
嘉庆;五;四;1800;1;奉天府;奉天府府尹;府尹;府尹;正三;;明志;;满洲;正红;;护军;;
嘉庆;七;七;1802;2;奉天府;奉天府府尹;府尹;府尹;正三;宗室;良贵;;满洲;正白;;;;
嘉庆;十;八;1805;3;奉天府;奉天府府尹;府尹;府尹;正三;;五诚额;;满洲;镶黄;;;;
嘉庆;十二;三;1807;1;奉天府;奉天府府尹;府尹;府尹;正三;;继善;;满洲;正蓝;;;生员;廪生
嘉庆;十六;十二;1811;4;奉天府;奉天府府尹;府尹;府尹;正三;;砥柱;;满洲;正蓝;;;;
嘉庆;二十;;1815;;奉天府;奉天府府尹;府尹;府尹;正三;;贵庆;;满洲;镶白;;;进士;
嘉庆;二十三;七;1818;2;奉天府;奉天府府尹;府尹;府尹;正三;;瑞麟;;满洲;正黄;;;;
嘉庆;二十三;十一;1818;4;奉天府;奉天府府尹;府尹;府尹;正三;;额特布;;满洲;正红;;;;
嘉庆;二十五;六;1820;2;奉天府;奉天府府尹;府尹;府尹;正三;;盛泰;;蒙古;正蓝;;;荫生;
道光;八;六;1828;2;奉天府;奉天府府尹;府尹;府尹;正三;;兴科;;满洲;镶黄;;;监生;
道光;十;一;1860;4;奉天府;奉天府府尹;府尹;府尹;正三;;乌尔恭额;;蒙古;正红;;;进士;
道光;十三;十一;1833;4;奉天府;奉天府府尹;府尹;府尹;正三;;图明额;;满洲;镶白;;;生员;
道光;十六;十二;1836;4;奉天府;奉天府府尹;府尹;府尹;正三;;庆林;;满洲;正白;;;;
道光;二十二;五;1842;2;奉天府;奉天府府尹;府尹;府尹;正三;;庚福;;满洲;镶蓝;;;翻译举人;
道光;二十二;十二;1842;4;奉天府;奉天府府尹;府尹;府尹;正三;;吉年;;满洲;镶蓝;;;举人;
道光;二十六;十;1846;3;奉天府;奉天府府尹;府尹;府尹;正三;;文俊;;满洲;镶红;;;监生;
咸丰;二;十二;1852;4;奉天府;奉天府府尹;府尹;府尹;正三;;书元;;满洲;镶蓝;;;;
咸丰;三;一;1853;4;奉天府;奉天府府尹;府尹;府尹;正三;;恒春;;满洲;正白;;;进士;
咸丰;三;一;1853;4;奉天府;奉天府府尹;府尹;府尹;正三;;长臻;;;内务府上三旗;;;翻译进士;
咸丰;三;;1853;;奉天府;奉天府府尹;府尹;府尹;正三;;恒毓;;满洲;镶白;;;;
同治;一;十二;1862;4;奉天府;奉天府府尹;府尹;府尹;正三;;德椿;;满洲;正蓝;;;监生;
同治;四;八;1865;3;奉天府;奉天府府尹;府尹;府尹;正三;;恩锡;;满洲;镶黄;;;荫生;
同治;九;闰十;1870;3;奉天府;奉天府府尹;府尹;府尹;正三;;德椿;;满洲;正蓝;;;监生;
同治;十;;1871;;奉天府;奉天府府尹;府尹;府尹;正三;;恭镗;;满洲;正黄;;;进士;
光绪;一;四;1875;1;奉天府;奉天府府尹;府尹;府尹行巡抚事;正三;;庆裕;;满洲;正白;;;翻译生员;
光绪;二;十;1876;3;奉天府;奉天府府尹;府尹;府尹;正三;;恩福;;满洲;镶黄;;;监生;
光绪;二十;六;1894;2;奉天府;奉天府府尹;府尹;府尹;正三;;福裕;;蒙古;正红;;;荫生;
光绪;二十一;一;1895;4;奉天府;奉天府府尹;府尹;府尹;正三;;善联;;满洲;镶红;;;荫生;
光绪;二十四;八;1898;3;奉天府;奉天府府尹;府尹;府尹;正三;觉罗;廷雍;;满洲;正红;;;;
光绪;二十四;十二;1898;4;奉天府;奉天府府尹;府尹;府尹;正三;;恒寿;;满洲;正黄;;;;光绪八年副榜
光绪;二十五;;1899;;奉天府;奉天府府尹;府尹;府尹;正三;;玉恒;;蒙古;正黄;;;;
光绪;三十一;三;1905;1;奉天府;奉天府府尹;府尹;府尹;正三;;增韫;;蒙古;镶黄;;;附生;
顺治;一;八;1644;3;将军衙门;内大臣;将军;内大臣;从一;;和乐会;何洛会;满洲;镶白;;;;
顺治;二;三;1645;1;将军衙门;阿立哈大;将军;阿立哈大;从一;;业克恕;叶克舒;满洲;正红;;;;
顺治;十四;八;1657;3;将军衙门;昂邦章京;将军;昂邦章京;从一;;敦拜;;满洲;正黄;;;;
顺治;十七;二;1660;1;将军衙门;昂邦章京;将军;昂邦章京;从一;;吴库礼;乌库喱;满洲;镶白;;;;
康熙;一;;1662;;将军衙门;奉天将军;将军;将军;从一;;吴库礼;;满洲;镶白;;;;
康熙;四;三;1665;1;将军衙门;将军;将军;将军;从一;;达度;达都;满洲;镶黄;镶红;;;
康熙;七;九;1668;3;将军衙门;将军;将军;将军;从一;;吴玛护;武玛瑚、吴玛琥;满洲;正白;;;;
康熙;九;六;1670;2;将军衙门;将军;将军;将军;从一;;阿木里图;阿木尔图;满洲;镶白;;;;
康熙;十二;十二;1673;4;将军衙门;将军;将军;将军;从一;;俄内;倭纳、和讷;满洲;正白;;;;
康熙;十七;七;1678;2;将军衙门;将军;将军;将军;从一;;安珠护;安珠瑚;满洲;正黄;;;;
康熙;二十二;二;1683;1;将军衙门;将军;将军;将军;从一;;伊巴汗;伊把汉;满洲;镶白;;;;
康熙;二十四;十二;1685;4;将军衙门;奉天将军;将军;将军;从一;;察尼;查尼;满洲;正蓝;;;;
康熙;二十七;十二;1688;4;将军衙门;奉天将军;将军;将军;从一;;绰克托;;满洲;镶红;;;;
康熙;三十七;四;1698;1;将军衙门;奉天将军;将军;将军;从一;宗室;苏努;;满洲;镶红;;;;
康熙;四十七;一;1708;4;将军衙门;奉天将军;将军;将军;从一;;孟俄洛;蒙俄洛;满洲;镶黄;;;;
康熙;四十八;二;1709;1;将军衙门;奉天将军;将军;将军;从一;;嵩祝;松桂;满洲;镶蓝;;;;
康熙;五十;十二;1711;4;将军衙门;奉天将军;将军;将军;从一;;唐保柱;瑭保柱;满洲;镶黄;;;;
雍正;三;十二;1725;4;将军衙门;奉天将军;将军;将军;从一;;绰奇;;满洲;正红;;;;
雍正;三;十一;1725;4;将军衙门;奉天将军;将军;将军;从一;;噶尔弼;噶里弼;满洲;镶红;;;;
雍正;五;闰三;1727;1;将军衙门;奉天将军;将军;将军;从一;;伊礼布;伊里布;满洲;镶蓝;;;;
雍正;六;九;1728;3;将军衙门;奉天将军;将军;将军;从一;;武格;;满洲;正蓝;;;;
雍正;七;二;1729;1;将军衙门;奉天将军;将军;将军;从一;;多索礼;;满洲;正白;;;;
雍正;八;一;1730;4;将军衙门;奉天将军;将军;将军;从一;;那苏图;;满洲;镶黄;;;;
雍正;十一;四;1733;1;将军衙门;奉天将军;将军;将军;从一;;海寿;;满洲;正白;;;;
雍正;十三;一;1735;4;将军衙门;奉天将军;将军;将军;从一;觉罗;柏修;柏修;满洲;镶黄;;;;
乾隆;一;二;1723;1;将军衙门;奉天将军;将军;将军;从一;;那苏图;;满洲;镶黄;;;;
乾隆;一;八;1723;3;将军衙门;奉天将军;将军;将军;从一;;博第;;满洲;正蓝;;;;
乾隆;三;五;1783;2;将军衙门;奉天将军;将军;将军;从一;;额尔图;额勒图、额洛图;满洲;镶红;;;;
乾隆;九;七;1744;2;将军衙门;奉天将军;将军;将军;从一;;达尔当阿;;满洲;镶黄;;;;
乾隆;十三;四;1748;1;将军衙门;奉天将军;将军;将军;从一;;阿兰泰;;蒙古;正白;;;;
